User,Tweet ID,Date Created,Number of Likes,Source of Tweet,Tweet
widimaria,1670113388905787394,2023-06-17 16:57:15+00:00,0,,"@urgirlfrienemy @tanyarlfes Dl aku LDR 2thn. Jkt-sin. Jaman dl malah msh bayar fiskal tiap keluar negeri🥲
Dia ngapelin suka sebulan sekali asal pas ada promo valueair/mandala/lionair. Aku cm bs nyamper ke sg kalo libur kuliah dan duit cukup beli tiket😂
Semoga kamu longlasting ya sama pasangan."
kumparan,1670098627073810433,2023-06-17 15:58:36+00:00,0,,"Sebelum putar balik ke Makassar, pesawat Lion Air JT 944 itu sempat berputar-putar di langit Kendari. #newsupdate #update #news #text https://t.co/xisa9QWJzU"
thecat_O_o,1670094763570384896,2023-06-17 15:43:15+00:00,0,,"@maemodeng @xanaducolor_ @discountfess Thai lion sama ga sih sama lion air. Males drama delayed dll. Dan seumur² belum pernah naik lion juga sih, cuma denger cerita temen/sodara jadi parno"
SultanMafty,1670072622892355585,2023-06-17 14:15:16+00:00,0,,"@indoflyer Untuk Indonesia All In A220 hehe biar kayak lion air dulu kejar pasar domestik, 5 tahun kemudian baru beli A330 NEO buat ke luar negeri"
melinakars,1670042227442352128,2023-06-17 12:14:29+00:00,0,,"@nazezzaa @real_fahmia coba aja kak follow ig rekruitmen lion air di instagram sering bukaan, terus dia bisa sekolah pramugari dulu setelah keterima.
lumayan buat gambaran test pramugari.
kalo di pertamina air harus punya basic pendidikan
tapi coba-coba aja buat nambah insight jadi FA kak"
Kendarinformasi,1670037119774121984,2023-06-17 11:54:11+00:00,0,,"Maskapai penerbangan Lion Air JT994 dengan tujuan Bandara Haluoleo, Kota Kendari putar balik ke Bandara Sultan Hasanuddin, Kota Makassar, Sabtu (17/6/2023) sore. Hal itu disebabkan kabut tebal yang menyelimuti udara Kendari, Sulawesi Tenggara (Sultra).

https://t.co/gAAuy88l2h"
detikcom,1670030907271528449,2023-06-17 11:29:30+00:00,11,,"Pesawat Lion Air JT 944 rute Makassar-Kendari melakukan putar balik (return of base) ke Bandara Sultan Hasanuddin Makassar gegara cuaca.

https://t.co/kyqlLdL4X6"
satrianugrrr,1670022088994988033,2023-06-17 10:54:28+00:00,2,,Tiba-tiba gitu Messi nyusul ke Jakarta naek Lion air. Terus maen full time. Kejaiban itu masih ada 😬
d_nooramanah,1670001499844546560,2023-06-17 09:32:39+00:00,0,,"🌹🌹 *UMROH REGULER AWAL MUSIM AGUSTUS*🕋🕋 9Hari

✈ *DIRECT BY LION AIR
===================

 🚅 Bonus Kereta Cepat🎉🎉🎉
💵 *Harga Paket Setor :*
▪️ *Quad* : Rp 30.900.000 
 
===================
*INFO LEBIH LANJUT HUB*:
*admin 3*🧕🏻📱 https://t.co/h2VUg924xh 8514 1617"
disinisadat,1669998252161388544,2023-06-17 09:19:45+00:00,2,,"@Indostransfer Indosiar itu kyk Lion Air

Kualitas mmg busuk tp aksesnya gampang krn ada Vidio

Mobile friendly bg byk org masa kini yg srg nonton lewat hape

Kemudahan dlm akses mmbuat org mau gk mau butuh

Kualitas siaran TVRI mmg bagus sih tp aksesnya harus lewat web
https://t.co/JBVbACKTwb"
pecatan_t,1669996182830186496,2023-06-17 09:11:31+00:00,2,,"@mana_buktinya Dulu 9 taun yang lalu juga dibilang planga plongo ya kepilih juga. Tunggu sampe kartu wong cilik, hype ikut trend, dan gimmick out of the box (masuk got, terbang naik lion air di ekonomi, ngantri di kasir di mall) nya muncul. Tambah bumbu glorifikasi buzzer, jadi deh"
anonymoonn,1669973619852861440,2023-06-17 07:41:52+00:00,0,,lion air gamau ganti nama jadi delay(en) air?
marcellinus_17,1669959440890753026,2023-06-17 06:45:31+00:00,0,,Messi katanya nyusul pake Lion Air
yyoureclown,1669958287532621825,2023-06-17 06:40:56+00:00,0,,@Lylzia @basemole JADI PILOT GARUDA APA LION AIR KIDS
yyoureclown,1669947470225502211,2023-06-17 05:57:57+00:00,0,,@Lylzia @basemole Pilot garuda apa lion air kids
tempodotco,1669942839348953089,2023-06-17 05:39:33+00:00,0,,"Lion Air Group Buka Lowongan Kerja Pramugari dan Pramugara Berpengalaman, Simak Syaratnya #TempoBisnis https://t.co/rCSOOOT9vp"
bursakerja20,1669923121950863363,2023-06-17 04:21:12+00:00,0,,"Lion Air Grup Buka Lowongan Kerja Pramugari dan Pramugara, Simak Cara Daftarnya https://t.co/23wC6faeig"
papa4bby,1669913820633141249,2023-06-17 03:44:14+00:00,0,,"@kompascom Iyaaa...
Sisanya pake lion air 🤣😂"
petitaemi,1669881062854639616,2023-06-17 01:34:04+00:00,0,,"@chaalicho Emang ga bisa dipercaya ya Lion Air Group ckckck 🤦🏻‍♀️ aku kmrn bbrp kali terbang masih gpp super air jet, tapi skrg udah kapok deh"
kompascom,1669877923120316422,2023-06-17 01:21:36+00:00,3,,Lion Air Group membuka lowongan kerja untuk posisi pramugari dan pramugara berpengalaman. https://t.co/HThZgFSslU
KompasEkonomi,1669876522067558400,2023-06-17 01:16:02+00:00,0,,"Lion Air Grup Buka Lowongan Kerja Pramugari dan Pramugara, Simak Cara Daftarnya https://t.co/dxrdHZSyQL"
AlvinandriP,1669868375760343042,2023-06-17 00:43:40+00:00,0,,"lion air taii dari 6.05 reschedule ke 7.35, reschedule lagi ke 7.55, eh sekarang delay lagi

kampret"
TabatinW,1669802479935184896,2023-06-16 20:21:49+00:00,0,,@93Pardi lion air harmoni tuh
LionAirhealthy,1669733351564120064,2023-06-16 15:47:07+00:00,0,,@ryanszns Bonk
Feririyadi2,1669721954604171264,2023-06-16 15:01:50+00:00,0,,@susipudjiastuti Kalo naik lion air boleh deh 🤣 tp yg belum d service 2 tahun
