User,Tweet ID,Date Created,Number of Likes,Source of Tweet,Tweet
jaeyunjin_,1601955529278259200,2022-12-11 15:02:15+00:00,1,Twitter for Android,kayak logo sriwijaya air https://t.co/joFRdSc5cJ https://t.co/9ksvdLyEkS
oliviaGeaifelin,1601951743784341505,2022-12-11 14:47:13+00:00,0,Twitter for Android,Sriwijaya air https://t.co/aFB91uXvps
kireiharunohana,1601847815667617792,2022-12-11 07:54:14+00:00,0,Twitter Web App,"@SriwijayaAir mohon bantuannya min, e-ticket sy blm masuk dgn penerbangan Nam Air"
Indexgorengan,1601811578113863680,2022-12-11 05:30:15+00:00,0,Twitter for Android,@SriwijayaAir Cek DM plis
fldk411,1600326565253894145,2022-12-07 03:09:20+00:00,0,Twitter for iPhone,"@mbulansasi Daripada sakit kan ya 🥲 jadi inger temenku 2 tahun lalu yg tragedi sriwijaya air, membawa anak istri serta adik dan ibunya."
Jerrykids,1600131485146939392,2022-12-06 14:14:09+00:00,0,Twitter for iPhone,"Di ground super panas, manusia di dalam pesawat seperti di oven, bangku robek, handrest jebol, tombol rest rusak, klo udah ga ada niatan lagi berbisnis di dunia penerbangan, tutup aja sekalian @SriwijayaAir https://t.co/Jdv92qi0h3"
Jo6340091739,1599977635878436864,2022-12-06 04:02:49+00:00,0,Twitter for Android,"Penerbangan dengan Sriwijaya Air SJ 663, dari Ambon-Makasar dibatalkan krn pesawatnya di carter ke Papua, penumpang terlantar dan panik, karena TIDAK PROFESIONALNYA Sriwijaya Airlines. Ternyata masih ada seperti ini ya.
#bgmnmenhub?#
#maulaporkemana?#
#semenamenawae#"
ibnus,1599953153449156608,2022-12-06 02:25:32+00:00,9,Twitter for Android,"@contactap2 Makasih infonya, dear @IndonesiaGaruda @lionairgroup @SriwijayaAir @airasia_indo semoga tim GH nya nggak gitu ya"
Binsar_PSaragih,1599730479875649542,2022-12-05 11:40:42+00:00,1,Twitter Web App,"Pesan Tiket Pesawat Sriwijaya Air &amp; NAM Air, Dapat Gratis Ekstra Bagasi!
Cek di link ini https://t.co/w7PNen6ovE"
am_ilham15,1599645971595808768,2022-12-05 06:04:54+00:00,1,Twitter for Android,@SriwijayaAir ganti jadwal nya gak parah amat 😓 https://t.co/ReTiLxfo6O
pupupiasupiati,1599579706311200768,2022-12-05 01:41:35+00:00,0,Twitter Web App,"@SriwijayaAir min, bentar lagi milad #namair yah, belum ada hilal promo kah? 
Hihi"
vellichor05,1599575340464361472,2022-12-05 01:24:14+00:00,0,Twitter for Android,"kalian ngerasa gasih tiap kali mau nutup tahun pasti ada2 aja musibah?? teruss pas pembukaan tahun juga gitu! keinget banget incident Sriwijaya air, itu posisinya masih januari kalo ga salah🥲"
ikhdarisnan,1599443224967663618,2022-12-04 16:39:15+00:00,1,Twitter for Android,"Ampun coy pake @SriwijayaAir 14:00, 19:55, 20:55, FinTO 21:20
Dikasih opsi reschedule, kenyataannya emang ga ada pesawat. Gabisa reschedule beda maskapai jg. Trus ngapain masih input jadwal?
@AngkasaPura_2 Please evaluate. 
#DelaySriwijayaAir
untung masih sempet nonton yoasobi🙏 https://t.co/hzEOhgj2zU"
detikcom,1599354978098978821,2022-12-04 10:48:36+00:00,8,Echobox,"Sudah pernah naik Sriwijaya Air? Sudah tahu siapa pemiliknya? Kalau belum, berikut pemilik dari maskapai ini.  https://t.co/vg1jkebhaS"
detikfinance,1599348280483274752,2022-12-04 10:21:59+00:00,2,Echobox,"Sudah pernah naik Sriwijaya Air? Sudah tahu siapa pemiliknya? Kalau belum, berikut pemilik dari maskapai ini.  https://t.co/OMUc7596Ee"
SunartiSunusi,1599273714272858112,2022-12-04 05:25:41+00:00,0,Twitter for Android,@SriwijayaAir maaf sy tlpn2 call Centre tdk bisa2 apakah besok penerbangan 16.20 delay? Tks
kriiimsoda,1599240489823514625,2022-12-04 03:13:39+00:00,0,Twitter for iPhone,wah sriwijaya air sampah bener
alotofjahe,1599217328797122560,2022-12-04 01:41:37+00:00,0,Twitter for Android,blackbox sriwijaya air udah dirilis belum sih isinya?
Rubenbahy,1599002374877872129,2022-12-03 11:27:28+00:00,0,Twitter for iPhone,@erica_puspasari sriwijaya air inflight magazine
ExtraPerjuangan,1598722576821661696,2022-12-02 16:55:39+00:00,1,Twitter for Android,@idextratime Yg penting pernah naik Sriwijaya Air.. https://t.co/HVUYcce9hl
yudsrhmn_22,1598620850881953792,2022-12-02 10:11:26+00:00,1,Twitter for Android,@jjkaluv @convomfs KOK KAYAK MIRIP LOGO SRIWIJAYA AIR SI ANJ 😭😭😭😭
penikmatpelukmu,1598492634158616576,2022-12-02 01:41:57+00:00,0,Twitter for Android,"@SriwijayaAir pagi min
Mau nanya soal perkembangan refund tiket bisa disini?
Penerbangan pada tanggal 17 Oktober 2022 keberangkatan Jakarta (CGK) - Ambon (AMQ)"
adicipto310,1598107454478249984,2022-12-01 00:11:23+00:00,0,Twitter Web App,"@tiket Iya sih min krn sy juga sbnrnya suka banget terbang dg @SriwijayaAir semoga masalahnya segera teratasi yaa

https://t.co/NEct1Us5lQ"
idbcpr,1597690582394368000,2022-11-29 20:34:53+00:00,0,Awtoshare,"Informasi, Jadwal Penerbangan, Tiket Promo Sriwijaya Air - https://t.co/db1QWgqSGN https://t.co/kUxr9zRjbf"
TiketPesawatPro,1597364138572816384,2022-11-28 22:57:42+00:00,0,twittbot.net,#pariwisatasumaterabarat #pariwisatabodobudur #pariwisatabanyuwangi tiket pesawat jakarta malang sriwijaya air KLIK https://t.co/xaAlCMxF2U
TiketPesawatPro,1597364137910489089,2022-11-28 22:57:42+00:00,0,twittbot.net,#pariwisatasumaterabarat #pariwisatabodobudur #pariwisatabanyuwangi tiket pesawat jakarta malang sriwijaya air KLIK https://t.co/xaAlCMPOh2
TiketPesawatPro,1597318827125010433,2022-11-28 19:57:39+00:00,0,twittbot.net,#piknikasikcom #piknikday #piknikselfie harga tiket pesawat sriwijaya air dari malang ke jakarta KLIK https://t.co/xaAlCMxF2U
detikcom,1597174434879737859,2022-11-28 10:23:53+00:00,19,Echobox,"Mungkin kamu sudah pernah naik maskapai ini, tapi sudah tahu belum siapa pemilik Sriwijaya Air? Kalau belum, cek di sini infonya.  https://t.co/wGYThNqKZE"
detikfinance,1597157711392624640,2022-11-28 09:17:26+00:00,0,Echobox,"Mungkin kamu sudah pernah naik maskapai ini, tapi sudah tahu belum siapa pemilik Sriwijaya Air? Kalau belum, cek di sini infonya.  https://t.co/SlGN4ToWzj"
PontianakTimes,1597154562816606210,2022-11-28 09:04:56+00:00,0,Twitter Web App,"Waduh...ternyata Sriwijaya belum bayar kerugian korban insiden SJ-182

Rafi Ahmad Penjilat The Big 4 ANYA FORENSIK #PrankGBK #SriwijayaAir
Provokator Rossa Tempur Gitasav Jakarta Odol
Dijebak Maroko Bupati Relawan

https://t.co/9JWMtf1Awy"
